"REF_DATE","GEO","DGUID","Statistic","Household type","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Other accommodation away from home","Dollars","81","units","0","v64474328","1.1.1.82","275","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Household operations","Dollars","81","units","0","v54530171","1.1.1.12","4490","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Communications","Dollars","81","units","0","v54530172","1.1.1.13","2187","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Telephone","Dollars","81","units","0","v64474329","1.1.1.83","1517","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Landline telephone services","Dollars","81","units","0","v64474330","1.1.1.84","362","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Cell phone and pager services","Dollars","81","units","0","v64474331","1.1.1.85","1047","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Purchase of telephones and equipment","Dollars","81","units","0","v64474332","1.1.1.86","108","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Internet access services","Dollars","81","units","0","v64474333","1.1.1.87","558","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Digital services","Dollars","81","units","0","v64474334","1.1.1.88","60","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Postal, courier and other communication services","Dollars","81","units","0","v64474335","1.1.1.89","52","","","t","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Domestic and other custodial services (excluding child care)","Dollars","81","units","0","v64474336","1.1.1.90","173","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Pet expenses","Dollars","81","units","0","v64474337","1.1.1.91","590","","","","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Pet food","Dollars","81","units","0","v64474338","1.1.1.92","247","","","t","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Purchase of pets and pet-related goods","Dollars","81","units","0","v64474339","1.1.1.93","64","","","t","0"
"2015","Canada","2016A000011124","Average expenditure per household","All classes","Veterinarian and other services","Dollars","81","units","0","v64474340","1.1.1.94","279","","","","0"
